Key,Name,Asset,Count,Bundle,Zones,BakedZones
F2331720,AmmoCrate Stingbee,ammoCrate_stingbee.geo,4,zonebundle_254.smb,36;37;39;41;45,36;37;39;41;45
F5CC148B,Lampshade,lampshade.geo,4,zonebundle_224.smb,25,25
F5F7C38F,Sign Sale 299,sign_sale_299.geo,4,zonebundle_13.smb,1;2;3;4,1;2;3;4
041E85D3,Mine Pick,mine_pick.geo,3,zonebundle_229.smb,26;32,26;32
042180E0,Desk Lamp 01,desk_lamp_01.geo,3,zonebundle_18.smb,1;2;3,1;2;3
049695FC,SignNoFishin,signNoFishin.geo,3,zonebundle_310.smb,56;57,56;57
08B66A79,Junk Oven 01,junk_oven_01.geo,3,zonebundle_332.smb,70,70
0AB472D9,Lcd Screen 01,lcd_screen_01.geo,3,zonebundle_108.smb,5;9,5;9
0BABFE6C,Junk Debris 02,junk_debris_02.geo,3,zonebundle_332.smb,70,70
112AA8F4,Picture Egg 01,picture_egg_01.geo,3,zonebundle_18.smb,1;2;3,1;2;3
12140A35,Destructible Boards 03,destructible_boards_03.geo,3,zonebundle_289.smb,49,49
27EB229B,Desk 01,desk_01.geo,3,zonebundle_108.smb,5;9,5;9
2802618C,De Region03 Outlaw01 Nailer Shack,de_Region03_outlaw01_Nailer_shack.geo,3,zonebundle_283.smb,45,45
2A45237A,Sign Distance Skycartrides 02,sign_distance_skycartrides_02.geo,3,zonebundle_145.smb,9,9
2A7D8982,Construction Wall 02,construction_wall_02.geo,3,zonebundle_145.smb,9,9
2C20EBDC,Barrel Explosive,barrel_explosive.geo,3,zonebundle_332.smb,70,70
35110268,Generator Small 01,generator_small_01.geo,3,zonebundle_269.smb,37;47;48;70,37;47;48;70
35749DEE,Junk Pile 01,junk_pile_01.geo,3,zonebundle_332.smb,70,70
3F56DEBC,Red Mushroom 01,red_mushroom_01.geo,3,zonebundle_156.smb,11;12;17;19;56;57,11;12;17;19;56;57
41A4F0D8,NativeSkewer,nativeSkewer.geo,3,zonebundle_204.smb,19,19
45790193,Sign Bountystore Dir,sign_bountystore_dir.geo,3,zonebundle_104.smb,4,4
4AF077F0,Ball Turret Flamer New,ball_turret_flamer_new.geo,3,zonebundle_274.smb,39;43;45,39;43;45
4C94CB9F,,,3,,?,?
4CBF1FFC,NativeSkewer,nativeSkewer.geo,3,zonebundle_174.smb,12,12
4F0D5166,Dumpster,dumpster.geo,3,zonebundle_104.smb,4,4
5613E9D9,De Dam PuzzleLight Red,de_dam_puzzleLight_red.geo,3,zonebundle_283.smb,45,45
5FF99D03,NativeSkeleton05,nativeSkeleton05.geo,3,zonebundle_204.smb,19,19
672E222C,Destructible Railing 01 Med,destructible_railing_01_med.geo,3,zonebundle_277.smb,41,41
6933C189,TrackSwitchWarning,trackSwitchWarning.geo,3,zonebundle_283.smb,45,45
6EBEB3AA,Vent Roof 03,vent_roof_03.geo,3,zonebundle_104.smb,4,4
74BF5113,Junk Reefer 01,junk_reefer_01.geo,3,zonebundle_332.smb,70,70
756A3EBB,NativeSkeleton05,nativeSkeleton05.geo,3,zonebundle_174.smb,12,12
83EC5BD8,Dead Chicken 01,dead_chicken_01.geo,3,zonebundle_312.smb,56,56
882B610B,Sign Generalstore Dir,sign_generalstore_dir.geo,3,zonebundle_104.smb,4,4
89A07E1E,NativeSkeleton03,nativeSkeleton03.geo,3,zonebundle_204.smb,19,19
8DE62EC0,Surge Trigger Final,surge_trigger_final.geo,3,zonebundle_283.smb,45,45
8E2218D7,Junk Oven 02,junk_oven_02.geo,3,zonebundle_332.smb,70,70
9FE46E75,Billboard 03,billboard_03.geo,3,zonebundle_13.smb,1;2;3;4,1;2;3;4
A2469BBD,Junk Box 02,junk_box_02.geo,3,zonebundle_332.smb,70,70
A2A59A5E,Trashcan 01,trashcan_01.geo,3,zonebundle_104.smb,4,4
A333DDA6,NativeSkeleton03,nativeSkeleton03.geo,3,zonebundle_174.smb,12,12
AC2CBE06,NativeSkeleton02,nativeSkeleton02.geo,3,zonebundle_310.smb,56;57,56;57
B722CEA9,RemainslegsPelvisRibs,remainslegsPelvisRibs.geo,3,zonebundle_312.smb,56,56
BC353821,De Explosive Norender Nodamage,de_explosive_norender_nodamage.geo,3,zonebundle_277.smb,41,41
C1FFE55C,Fly 01,fly_01.geo,3,zonebundle_104.smb,4,4
D7924882,Cargo Container 04,cargo_container_04.geo,3,zonebundle_108.smb,5;9,5;9
DB55ABDA,Sign Outtatown Dir,sign_outtatown_dir.geo,3,zonebundle_104.smb,4,4
DC9D32B7,Ball Turret Minecart New,ball_turret_minecart_new.geo,3,zonebundle_283.smb,45,45
DFCE3D82,De Region03 Outlaw01 Nailer Shack,de_Region03_outlaw01_Nailer_shack.geo,3,zonebundle_218.smb,25;26;28,25;26;28
EC497DDF,Junk Reefer 01,junk_reefer_01.geo,3,zonebundle_174.smb,12,12
F0E39601,Sign Port Dir,sign_port_dir.geo,3,zonebundle_104.smb,4,4
F1FFFB96,Locker 01,locker_01.geo,3,zonebundle_59.smb,2,2
F48903CC,Town Door 02,town_door_02.geo,3,zonebundle_108.smb,5;9,5;9
F8F33BEC,Sign Oldposter 08,sign_oldposter_08.geo,3,zonebundle_13.smb,1;2;3;4,1;2;3;4
FDB770D7,Barrier Cobbled Small 01,barrier_cobbled_small_01.geo,3,zonebundle_184.smb,17;18;19;95,17;18;19;95
FFC07D59,Monitor 02,monitor_02.geo,3,zonebundle_18.smb,1;2;3,1;2;3
020DBDC9,,,2,,?,?
05D0C68B,Crane 02,crane_02.geo,2,zonebundle_174.smb,12,12
0702F675,,,2,,?,?
0830DC72,File Cabinet 01,file_cabinet_01.geo,2,zonebundle_109.smb,5,5
083808CF,Junk Reefer 02,junk_reefer_02.geo,2,zonebundle_13.smb,1;2;3;4,1;2;3;4
0A2688DF,De BossFight Turretcart,de_bossFight_turretcart.geo,2,zonebundle_283.smb,45,45
0B0EA6B6,Ammocrate Armadillo,ammocrate_armadillo.geo,2,zonebundle_305.smb,54;66,54;66
13BF01E9,Clothes Hanging 02,clothes_hanging_02.geo,2,zonebundle_104.smb,4,4
1A7C94A0,Vultures 01,vultures_01.geo,2,zonebundle_104.smb,4,4
2192797E,Dynomite 01,dynomite_01.geo,2,zonebundle_332.smb,70,70
22687EFE,Capacitor 01,capacitor_01.geo,2,zonebundle_174.smb,12,12
23C5E1D5,Barrier Cobbled Small 01,barrier_cobbled_small_01.geo,2,zonebundle_310.smb,56;57,56;57
27597A50,Shelf 01,shelf_01.geo,2,zonebundle_109.smb,5,5
281D5A2C,Sign Broken 02,sign_broken_02.geo,2,zonebundle_104.smb,4,4
29FF543C,Mongo Thimbleberry Med 01,mongo_thimbleberry_med_01.geo,2,zonebundle_194.smb,17;56,17;56
2AB8CCA8,NativeSkeleton01,nativeSkeleton01.geo,2,zonebundle_310.smb,56;57,56;57
33DC4AF0,,,2,,?,?
38AC2DBC,Barrier Cobbled Small 01,barrier_cobbled_small_01.geo,2,zonebundle_262.smb,36,36
3A40AC14,Grass 01,grass_01.geo,2,zonebundle_159.smb,11;12,11;12
3B748D4C,Door Backing,door_backing.geo,2,zonebundle_104.smb,4,4
3D98A4CB,AmmoCrate Skunk,ammoCrate_skunk.geo,2,zonebundle_283.smb,45,45
3F255D77,Forest Bunchberry,forest_bunchberry.geo,2,zonebundle_159.smb,11;12,11;12
42FCADBB,NativeSkeleton02,nativeSkeleton02.geo,2,zonebundle_204.smb,19,19
446D2832,Sign Oldposter 05,sign_oldposter_05.geo,2,zonebundle_104.smb,4,4
47031AF0,Warning Woodenbarrier,warning_woodenbarrier.geo,2,zonebundle_262.smb,36,36
477CD3D2,Lcd Screen 03,lcd_screen_03.geo,2,zonebundle_145.smb,9,9
4A10FD3E,Sign Mongo Wilds,sign_mongo_wilds.geo,2,zonebundle_312.smb,56,56
4F58CE54,,,2,,?,?
50AC4E4B,WindowGunner,WindowGunner.geo,2,zonebundle_332.smb,70,70
516BD6C3,Barrel Moolah,barrel_moolah.geo,2,zonebundle_104.smb,4,4
5240A15B,Hanging Lampshade 01,hanging_lampshade_01.geo,2,zonebundle_104.smb,4,4
58A97DAA,Main Gate 01,main_gate_01.geo,2,zonebundle_184.smb,17;18;19;95,17;18;19;95
59936A3D,Desk 01,desk_01.geo,2,zonebundle_35.smb,1,1
5A79E36A,Lcd Screen 04,lcd_screen_04.geo,2,zonebundle_145.smb,9,9
5C6C12C6,De Doc Sign,de_doc_sign.geo,2,zonebundle_332.smb,70,70
64BF7A7D,Jumpable Metalcrate 01,jumpable_metalcrate_01.geo,2,zonebundle_205.smb,20,20
6795116D,Metal Sink 01,metal_sink_01.geo,2,zonebundle_18.smb,1;2;3,1;2;3
67C7A609,Fern 01,fern_01.geo,2,zonebundle_22.smb,1;3;4;8;9;11;12;13;14;15;16;19;30;56;64,1;3;4;8;9;11;12;13;14;15;16;19;30;56;64
686F0E03,NativeSkeleton02,nativeSkeleton02.geo,2,zonebundle_174.smb,12,12
6A8D3DA7,Grass 04,grass_04.geo,2,zonebundle_159.smb,11;12,11;12
6ADD0F71,Junk Reefer 02,junk_reefer_02.geo,2,zonebundle_159.smb,11;12,11;12
6DA5740A,Doctor Arena Door,doctor_arena_door.geo,2,zonebundle_332.smb,70,70
6F5339E0,Destructible Boards 02,destructible_boards_02.geo,2,zonebundle_244.smb,29,29
74DE3EB2,Destructible Railing 01 Large,destructible_railing_01_large.geo,2,zonebundle_277.smb,41,41
77163E49,Spool Stack Brighter 01,spool_stack_brighter_01.geo,2,zonebundle_115.smb,7;8;10,7;8;10
77880D1F,Grass 03,grass_03.geo,2,zonebundle_159.smb,11;12,11;12
82E1CFFE,Insulator 01,insulator_01.geo,2,zonebundle_277.smb,41,41
8A058F18,Lampshade,lampshade.geo,2,zonebundle_262.smb,36,36
8EAC7A61,Junk Reefer 01,junk_reefer_01.geo,2,zonebundle_13.smb,1;2;3;4,1;2;3;4
906D5CA2,,,2,,?,?
9234CB2F,Sign Oldposter 03,sign_oldposter_03.geo,2,zonebundle_13.smb,1;2;3;4,1;2;3;4
94A54EA6,NativeSkeleton04,nativeSkeleton04.geo,2,zonebundle_204.smb,19,19
94E17173,Wodden Safe 01,wodden_safe_01.geo,2,zonebundle_283.smb,45,45
95F4D4E6,Mine Box 03,mine_box_03.geo,2,zonebundle_242.smb,28,28
970C5AD4,Door Metal 01,door_metal_01.geo,2,zonebundle_108.smb,5;9,5;9
97290F7D,White Freezer 01,white_freezer_01.geo,2,zonebundle_68.smb,3,3
97BEDA5A,Picture Egg 02,picture_egg_02.geo,2,zonebundle_18.smb,1;2;3,1;2;3
B23F004E,ThiefHanger01,thiefHanger01.geo,2,zonebundle_310.smb,56;57,56;57
B912183A,Sign Arrow 01,sign_arrow_01.geo,2,zonebundle_104.smb,4,4
BC375A9D,Locker 03,locker_03.geo,2,zonebundle_59.smb,2,2
BCD4DEBA,Grass 02,grass_02.geo,2,zonebundle_159.smb,11;12,11;12
BE2D0E1C,Light Round Orange,light_round_orange.geo,2,zonebundle_224.smb,25,25
BE36ED1E,NativeSkeleton04,nativeSkeleton04.geo,2,zonebundle_174.smb,12,12
C7095FD5,Wolvark Medfence,wolvark_medfence.geo,2,zonebundle_277.smb,41,41
CE0B3E05,AmmoCrate Fuzzle,ammoCrate_fuzzle.geo,2,zonebundle_283.smb,45,45
CFE7856D,Junk Pigbox 02,junk_pigbox_02.geo,2,zonebundle_174.smb,12,12
D5AE37B5,,,2,,?,?
D6E47075,Sign Doc Retreat 01,sign_doc_retreat_01.geo,2,zonebundle_104.smb,4,4
D814D0DE,Mongo Huckleberry Tall 01,mongo_Huckleberry_Tall_01.geo,2,zonebundle_126.smb,9;11;12;13;56;57;85;91;128,9;11;12;13;56;57;85;91;128
DA6C144A,Sign Bountystore 01,sign_bountystore_01.geo,2,zonebundle_104.smb,4,4
DA8D73AA,Power Pole Facility 01,power_pole_facility_01.geo,2,zonebundle_145.smb,9,9
E153D4A7,Fern 02,Fern_02.geo,2,zonebundle_160.smb,11;14;15;16,11;14;15;16
E1584DCF,ExplosiveWagon,explosiveWagon.geo,2,zonebundle_298.smb,52;66,52;66
E3418989,Sign Broken 03,sign_broken_03.geo,2,zonebundle_104.smb,4,4
E614A62A,AmmoCrate Stingbee,ammoCrate_stingbee.geo,2,zonebundle_308.smb,54,54
ECF88D92,Destructible Crate Apples,destructible_crate_apples.geo,2,zonebundle_242.smb,28,28
EE55DBAC,Barge 01,barge_01.geo,2,lm_level_03_tgl.smb;zonebundle_174.smb,*,12
F97FBCF7,Bean Plant 01,bean_plant_01.geo,2,zonebundle_159.smb,11;12,11;12
002A3D95,Metal Fluorescent 01,metal_fluorescent_01.geo,1,zonebundle_124.smb,8,8
01314865,Sign Portauthority,sign_portauthority.geo,1,zonebundle_6.smb,1;2;3;4;5;9;70;73,1;2;3;4;5;9;70;73
0345389F,De Region03 Outlaw01 Small Shack,de_region03_outlaw01_small_shack.geo,1,zonebundle_232.smb,26,26
070BB0D1,Pan 01,pan_01.geo,1,zonebundle_68.smb,3,3
0B3C9871,,,1,,?,?
0C99D5AF,ThiefHanger02,thiefHanger02.geo,1,zonebundle_174.smb,12,12
11189F84,SignNoFishin,signNoFishin.geo,1,zonebundle_204.smb,19,19
12BF74F7,Dead Trunk 04,dead_trunk_04.geo,1,zonebundle_145.smb,9,9
15BBBC8D,Sign Exit Mongoriver,sign_exit_mongoriver.geo,1,zonebundle_109.smb,5,5
19888505,MineCartBossBigDoor,mineCartBossBigDoor.geo,1,zonebundle_283.smb,45,45
1A5C03AA,Junk Oven 02,junk_oven_02.geo,1,zonebundle_35.smb,1,1
1C0370A0,SignNoFishin,signNoFishin.geo,1,zonebundle_174.smb,12,12
1E7464C5,De Spiral Carts Steef,de_spiral_carts_steef.geo,1,zonebundle_277.smb,41,41
1EFDBFBD,Dead Bush 04,dead_bush_04.geo,1,zonebundle_104.smb,4,4
200228AE,De BossFight Cart Cine,de_bossFight_cart_cine.geo,1,zonebundle_283.smb,45,45
20DC0500,De Doc Hanging,de_doc_hanging.geo,1,zonebundle_332.smb,70,70
20F99857,De BossFight CartTransThree,de_bossFight_cartTransThree.geo,1,zonebundle_283.smb,45,45
21D670BC,Rf Barrel,rf_barrel.geo,1,zonebundle_124.smb,8,8
22FDB8C6,De Region3 Barge,de_region3_barge.geo,1,zonebundle_360.smb,133,133
23FCA849,File Cabinet 03,file_cabinet_03.geo,1,zonebundle_35.smb,1,1
279EF43D,Junk Pile 02,junk_pile_02.geo,1,zonebundle_35.smb,1,1
30D435DD,Destructible Boards 02,destructible_boards_02.geo,1,zonebundle_104.smb,4,4
3196B704,Sign Items Available,sign_items_available.geo,1,zonebundle_104.smb,4,4
341FD15C,Trash Corner 01,trash_corner_01.geo,1,zonebundle_104.smb,4,4
342C8384,De Hangin Doc,de_hangin_doc.geo,1,zonebundle_332.smb,70,70
3478E651,Elevator Town 03 1,elevator_town_03_1.geo,1,zonebundle_104.smb,4,4
349CAEFC,Monitor 03,monitor_03.geo,1,zonebundle_68.smb,3,3
34AB72E0,ThiefHanger02,thiefHanger02.geo,1,zonebundle_313.smb,57,57
35653E07,Thimbleberry Med 01,thimbleberry_med_01.geo,1,zonebundle_195.smb,17,17
38C89412,Sign Distance Elevator,sign_distance_elevator.geo,1,zonebundle_104.smb,4,4
3A07DE81,Bounty Store Burned Debris 01,bounty_store_burned_debris_01.geo,1,zonebundle_332.smb,70,70
3A82D011,White Refrigerator 01,white_refrigerator_01.geo,1,zonebundle_68.smb,3,3
3C36C4B5,Sign Distance Grave Wilds,sign_distance_grave_wilds.geo,1,zonebundle_145.smb,9,9
4973F7C3,Junk Pigbox 01,junk_pigbox_01.geo,1,zonebundle_174.smb,12,12
49DE4008,Destructible Keepoutfence 02,destructible_keepoutfence_02.geo,1,zonebundle_224.smb,25,25
4A125FDD,Waterfall 01,waterfall_01.geo,1,zonebundle_332.smb,70,70
4BEFFECF,Sign Distance Skycartmongo,sign_distance_skycartmongo.geo,1,zonebundle_104.smb,4,4
4CCADF7B,De BossFight Cart03,de_bossFight_cart03.geo,1,zonebundle_283.smb,45,45
4EE16CE3,AmmoCrate Fuzzle,ammoCrate_fuzzle.geo,1,zonebundle_242.smb,28,28
4F9E9089,Wood Cabinet Noglass 01,wood_cabinet_noglass_01.geo,1,zonebundle_59.smb,2,2
531160E1,De Spiral Carts EnemyOpposite,de_spiral_carts_EnemyOpposite.geo,1,zonebundle_277.smb,41,41
53216C44,De BossFight Cart,de_bossFight_cart.geo,1,zonebundle_283.smb,45,45
558E13E4,Trash Bag Pile 01,trash_bag_pile_01.geo,1,zonebundle_104.smb,4,4
572F0608,White Stove 01,white_stove_01.geo,1,zonebundle_68.smb,3,3
579D05C5,Power Line Wallmount 01,power_line_wallmount_01.geo,1,zonebundle_174.smb,12,12
5CE209FF,Picture Egg 03,picture_egg_03.geo,1,zonebundle_59.smb,2,2
5D5601B9,Vent Roof Box,vent_roof_box.geo,1,zonebundle_104.smb,4,4
5E75FE09,White Woodcabinet 02,white_woodcabinet_02.geo,1,zonebundle_68.smb,3,3
5EC18E15,De Spiral Carts Bossother,de_spiral_carts_bossother.geo,1,zonebundle_277.smb,41,41
5FCA2775,Mine Box 03,mine_box_03.geo,1,zonebundle_272.smb,37,37
5FE0CA36,Junk Oven Long,junk_oven_long.geo,1,zonebundle_332.smb,70,70
60B103F7,Sign,Sign.geo,1,zonebundle_104.smb,4,4
6187EC33,De Statue,de_statue.geo,1,zonebundle_332.smb,70,70
625DD5B2,Barrier Cobbled,barrier_cobbled.geo,1,zonebundle_203.smb,18,18
64513F4F,Monitor 06,monitor_06.geo,1,zonebundle_35.smb,1,1
65234A3D,IndianPaintbrush,IndianPaintbrush.geo,1,zonebundle_195.smb,17,17
65337F58,De BossFight CartTrans,de_bossFight_cartTrans.geo,1,zonebundle_283.smb,45,45
65667C37,Antenna 01,antenna_01.geo,1,zonebundle_174.smb,12,12
66554A1C,Town Door Swing 01,town_door_swing_01.geo,1,zonebundle_332.smb,70,70
691A4818,Junk Box 03,junk_box_03.geo,1,zonebundle_332.smb,70,70
6B4F07C8,Rf Barrel,rf_barrel.geo,1,zonebundle_104.smb,4,4
6DCE2D45,Sign Distance Skycartrides,sign_distance_skycartrides.geo,1,zonebundle_145.smb,9,9
6E340942,File Cabinet 01,file_cabinet_01.geo,1,zonebundle_35.smb,1,1
73EE889E,Mattress,mattress.geo,1,zonebundle_35.smb,1,1
7445ED76,Door Metal 01,door_metal_01.geo,1,zonebundle_104.smb,4,4
7582720E,Junk Pile 02,junk_pile_02.geo,1,zonebundle_174.smb,12,12
7730601A,De Spiral Carts FollowREINFORE01,de_spiral_carts_FollowREINFORE01.geo,1,zonebundle_277.smb,41,41
776B8938,Locker 02,locker_02.geo,1,zonebundle_59.smb,2,2
77BD60DE,Gondola 01,gondola_01.geo,1,zonebundle_145.smb,9,9
7B78C46C,Sign Sale 199,sign_sale_199.geo,1,zonebundle_104.smb,4,4
7CAF3A71,White Woodcabinet Noglass 02,white_woodcabinet_noglass_02.geo,1,zonebundle_68.smb,3,3
7DF96F12,Power Pole Facility Large,power_pole_facility_large.geo,1,zonebundle_145.smb,9,9
83BD1BE1,BigRedButton,BigRedButton.geo,1,zonebundle_242.smb,28,28
87960CDE,De BossFight Cart02,de_bossFight_cart02.geo,1,zonebundle_283.smb,45,45
879A0856,False Interior Doc 01,false_interior_doc_01.geo,1,zonebundle_332.smb,70,70
89C44B0F,Trashcan,trashcan.geo,1,zonebundle_120.smb,7,7
8A0DA701,ThiefHanger01,thiefHanger01.geo,1,zonebundle_174.smb,12,12
8D8275DF,Sign Distance Mongovalley 02,sign_distance_mongovalley_02.geo,1,zonebundle_104.smb,4,4
8EA4AEDC,File Cabinet 02,file_cabinet_02.geo,1,zonebundle_109.smb,5,5
93C953BB,De Spiral Carts SnemeyFollow,de_spiral_carts_SnemeyFollow.geo,1,zonebundle_277.smb,41,41
980C2AAC,Box Cardboard 02,box_cardboard_02.geo,1,zonebundle_35.smb,1,1
9960BD59,De Region3 Barge,de_region3_barge.geo,1,zonebundle_145.smb,9,9
99994B0B,Piston Machine 01,piston_machine_01.geo,1,zonebundle_272.smb,37,37
9A58B8D1,De Cave Cart Steef,de_cave_cart_steef.geo,1,zonebundle_351.smb,117,117
9AC31D03,False Interior Bounty 01,false_interior_bounty_01.geo,1,zonebundle_145.smb,9,9
9C996A40,PlyWoodBarrier 02,plyWoodBarrier_02.geo,1,zonebundle_224.smb,25,25
9CA20A1B,Vultures 01,vultures_01.geo,1,zonebundle_232.smb,26,26
9ECBB95E,Fortune Teller,fortune_teller.geo,1,zonebundle_68.smb,3,3
9F6091E5,Board 01,board_01.geo,1,zonebundle_145.smb,9,9
A10A8693,Junk Pile 01,junk_pile_01.geo,1,zonebundle_35.smb,1,1
A17F5035,Desk 02,desk_02.geo,1,zonebundle_109.smb,5,5
A1DC5FBF,De Wooden Barrier,de_wooden_barrier.geo,1,zonebundle_262.smb,36,36
A24B5CAE,Spider Web 01,spider_web_01.geo,1,zonebundle_232.smb,26,26
A40FEA45,Destructible Boards 03,destructible_boards_03.geo,1,zonebundle_244.smb,29,29
A4220DC7,Potbellystove 01,potbellystove_01.geo,1,zonebundle_59.smb,2,2
A5D320FE,ThiefHanger01,thiefHanger01.geo,1,zonebundle_204.smb,19,19
A6042B77,Destructible Crate,destructible_crate.geo,1,zonebundle_104.smb,4,4
A69375EE,Barrier Cobbled No Sign,barrier_cobbled_no_sign.geo,1,zonebundle_203.smb,18,18
A8DA5B45,,,1,,?,?
A95BB9E8,Cabinets Low 04,cabinets_low_04.geo,1,zonebundle_68.smb,3,3
AB2602FC,Plank Fallen 02,plank_fallen_02.geo,1,zonebundle_104.smb,4,4
B0325020,Crane Rock Dropper 01,crane_rock_dropper_01.geo,1,zonebundle_262.smb,36,36
B1AB5953,Giantsleg,giantsleg.geo,1,npc_5.smb,*,*
B1E6084E,De Spiral Carts Enemytop,de_spiral_carts_Enemytop.geo,1,zonebundle_277.smb,41,41
B21EDE4B,House Explode 01,house_explode_01.geo,1,zonebundle_224.smb,25,25
B6404773,Destructible Boards 01,destructible_boards_01.geo,1,zonebundle_35.smb,1,1
BB320EA5,De Dock,de_dock.geo,1,zonebundle_174.smb,12,12
BC16A2BF,White Refrigerator 02,white_refrigerator_02.geo,1,zonebundle_68.smb,3,3
C2400693,Town Maingate 01,town_maingate_01.geo,1,zonebundle_272.smb,37,37
C468DF15,NativeSkeleton01,nativeSkeleton01.geo,1,zonebundle_204.smb,19,19
C56F2E85,BigRedButton,BigRedButton.geo,1,zonebundle_203.smb,18,18
C5E6E2F4,Clothes Hanging 04,clothes_hanging_04.geo,1,zonebundle_104.smb,4,4
C90AE227,Wood Cabinet Noglass 02,wood_cabinet_noglass_02.geo,1,zonebundle_59.smb,2,2
CD26EE41,AmmoCrate Chipmonk,ammoCrate_chipmonk.geo,1,zonebundle_232.smb,26,26
CE142797,False Interior General 01,false_interior_general_01.geo,1,zonebundle_104.smb,4,4
D202124B,Sign Generalstore 01,sign_generalstore_01.geo,1,zonebundle_104.smb,4,4
D29FC374,Grass Clump 01,grass_clump_01.geo,1,zonebundle_174.smb,12,12
D2BEEB7D,Cabinetupper 01,cabinetupper_01.geo,1,zonebundle_68.smb,3,3
D31A614A,Trash Bag Pile 02,trash_bag_pile_02.geo,1,zonebundle_104.smb,4,4
D6411A9C,PackRatGate,packRatGate.geo,1,zonebundle_299.smb,52,52
D74E41C9,Destructible Plank 01,destructible_plank_01.geo,1,zonebundle_124.smb,8,8
D80988EF,Barge 03,barge_03.geo,1,zonebundle_145.smb,9,9
D8E18CA7,White Woodcabinet 01,white_woodcabinet_01.geo,1,zonebundle_68.smb,3,3
D8E3D24C,Clothes Hanging 03,clothes_hanging_03.geo,1,zonebundle_104.smb,4,4
D9E3A752,Dead Trunk 05,dead_trunk_05.geo,1,zonebundle_145.smb,9,9
DA9D1CE5,Rubber Floormat 01,rubber_floormat_01.geo,1,zonebundle_35.smb,1,1
DE6A2EAA,Destructible Crate03,destructible_crate03.geo,1,zonebundle_104.smb,4,4
DF071893,Desk 02,desk_02.geo,1,zonebundle_35.smb,1,1
DFFC6A24,Sign Oldposter 01,sign_oldposter_01.geo,1,zonebundle_104.smb,4,4
E4C20F3A,Wood Platform 01,wood_platform_01.geo,1,zonebundle_145.smb,9,9
E5514ED1,Grate 03 4,grate_03_4.geo,1,zonebundle_306.smb,54;122,54;122
E8A07BEC,File Cabinet 02,file_cabinet_02.geo,1,zonebundle_35.smb,1,1
EA37A6BA,De Spiral Carts Boss,de_spiral_carts_boss.geo,1,zonebundle_277.smb,41,41
EBE69462,AmmoCrate Wasp,ammoCrate_wasp.geo,1,zonebundle_232.smb,26,26
EC0C9961,Waterfall 01,waterfall_01.geo,1,zonebundle_58.smb,2;70;79,2;70;79
ECFACB2E,Locker 06,locker_06.geo,1,zonebundle_59.smb,2,2
EE19AD22,Destructible Lowfence,destructible_lowfence.geo,1,zonebundle_145.smb,9,9
EEFB7CAD,NativeSkeleton01,nativeSkeleton01.geo,1,zonebundle_174.smb,12,12
F22B23BD,Junk Reefer 02,junk_reefer_02.geo,1,zonebundle_332.smb,70,70
F31600A0,Junk Pile 01,junk_pile_01.geo,1,zonebundle_174.smb,12,12
F8136932,De Cart To Top,de_cart_to_top.geo,1,zonebundle_232.smb,26,26
F83C4474,Explosive Plunger 01,explosive_plunger_01.geo,1,zonebundle_332.smb,70,70
F8FF6FE1,Cave Bush 01,cave_bush_01.geo,1,zonebundle_180.smb,15,15
FBDA7B22,De BossFight CartTransSec,de_bossFight_cartTransSec.geo,1,zonebundle_283.smb,45,45
FDD75C4D,,,1,,?,?
FEB0B7F7,Crane,crane.geo,1,zonebundle_145.smb,9,9
