Key,Name,Asset,Count,Bundle,Zones,BakedZones
6618C21B,Native Meat Drying Rack 01,native_meat_drying_rack_01.geo,2,zonebundle_93.smb,6,6
66DEB177,Red Nonjumpable Crate 01,red_nonjumpable_crate_01.geo,2,zonebundle_208.smb,17;20;21,17;20;21
75448501,Cargo Container 03,cargo_container_03.geo,2,zonebundle_130.smb,12,12
790B902D,GrottoDoor 02,grottoDoor_02.geo,2,zonebundle_272.smb,37,37
81671C11,Locker 06,locker_06.geo,2,zonebundle_219.smb,17,17
847D221C,Native Shelves 01,native_shelves_01.geo,2,zonebundle_93.smb,6,6
864B4E44,Huckleberry 01,Huckleberry_01.geo,2,zonebundle_91.smb,6;32,6;32
964C7703,Cargo Container Red 01,cargo_container_red_01.geo,2,zonebundle_130.smb,12,12
9889D534,Fern 01 Long Fade,fern_01_long_fade.geo,2,zonebundle_264.smb,30;35,30;35
A31D661C,Cargo Container 05,cargo_container_05.geo,2,zonebundle_130.smb,12,12
A838926F,Spool Stack 02,spool_stack_02.geo,2,zonebundle_244.smb,23,23
A90E6528,Vent Roof Airduct,vent_roof_airduct.geo,2,zonebundle_208.smb,17;20;21,17;20;21
A9FCAA51,Dumpster,dumpster.geo,2,zonebundle_130.smb,12,12
AAD40D3C,Mattress,mattress.geo,2,zonebundle_192.smb,14;26,14;26
BD5D5F2F,Monitor 05,monitor_05.geo,2,zonebundle_228.smb,18;25,18;25
C72609E3,Rug 02,rug_02.geo,2,zonebundle_82.smb,6;8;9,6;8;9
C769984B,Shelf 02,shelf_02.geo,2,zonebundle_85.smb,6;9,6;9
C83E916D,Squrrel Bush 01,squrrel_bush_01.geo,2,zonebundle_91.smb,6;32,6;32
CE91122B,Dead Fir 02,dead_fir_02.geo,2,zonebundle_93.smb,6,6
D6552BF3,Native Shelf 01,native_shelf_01.geo,2,zonebundle_93.smb,6,6
D8F072AD,Native Pot 02,native_pot_02.geo,2,zonebundle_93.smb,6,6
DCEB6874,De Reg04 Dam Bridge2,de_reg04_dam_bridge2.geo,2,zonebundle_130.smb,12,12
DD1A8BC6,Wolvark Shelf Units 02,wolvark_shelf_units_02.geo,2,zonebundle_192.smb,14;26,14;26
DD5790F0,Water Lily 01,water_lily_01.geo,2,zonebundle_264.smb,30;35,30;35
E0C58173,Ball Turret Wall,ball_turret_wall.geo,2,zonebundle_130.smb,12,12
E3600E91,,,2,,?,?
E6E83758,Capacitor 01,capacitor_01.geo,2,zonebundle_53.smb,2;4,2;4
ECDFD32A,GrottoDoor,grottoDoor.geo,2,zonebundle_263.smb,30;33,30;33
F121D972,Wolvark Sink 01,wolvark_sink_01.geo,2,zonebundle_237.smb,20,20
F2A44272,Native Pod 01,native_pod_01.geo,2,zonebundle_85.smb,6;9,6;9
F9C04B90,Destructible Barrel 01,destructible_barrel_01.geo,2,zonebundle_130.smb,12,12
0584A3F0,UnderWaterPlant1,underWaterPlant1.geo,1,zonebundle_265.smb,30,30
0BCFF8A5,Native Rug Stand 01,native_rug_stand_01.geo,1,zonebundle_93.smb,6,6
0DA95CD3,Statue Point 01,statue_point_01.geo,1,zonebundle_93.smb,6,6
29CCDA47,Dead Trunk 05,dead_trunk_05.geo,1,zonebundle_260.smb,29,29
3153ADF7,Dead Trunk 05,dead_trunk_05.geo,1,zonebundle_259.smb,29;47,29;47
35B9CB13,,,1,,?,?
36FE4ADF,Red Grass 01,red_grass_01.geo,1,zonebundle_104.smb,10,10
3AE1B013,Native Smoke House 01,native_smoke_house_01.geo,1,zonebundle_93.smb,6,6
41FDEAE5,Shelf 01,shelf_01.geo,1,zonebundle_100.smb,8,8
468345D0,Wreckedboat,wreckedboat.geo,1,zonebundle_265.smb,30,30
46A326C6,WreckedBoat A,wreckedBoat_A.geo,1,zonebundle_265.smb,30,30
4A0AC99D,Native Camp Totem 01,native_camp_totem_01.geo,1,zonebundle_278.smb,44,44
539689CE,,,1,,?,?
53ECEBA8,DE TankInStorage,DE_tankInStorage.geo,1,zonebundle_244.smb,23,23
57C9E7FE,Native Lamp 01,native_lamp_01.geo,1,zonebundle_93.smb,6,6
5D5AE725,Wall Cover Plant,wall_cover_plant.geo,1,zonebundle_265.smb,30,30
61D0DAAC,Sewer Grate Door 01,sewer_grate_door_01.geo,1,zonebundle_130.smb,12,12
6B04BC32,Monitor 03,monitor_03.geo,1,zonebundle_288.smb,55;62,55;62
6D9E5943,Fishgonath 02,fishgonath_02.geo,1,zonebundle_93.smb,6,6
83CD252E,Native Totem 01,native_totem_01.geo,1,zonebundle_93.smb,6,6
84119DAC,Rope Marker 02,rope_marker_02.geo,1,zonebundle_193.smb,14,14
93A29A8A,Huckleberry Berries 01,Huckleberry_berries_01.geo,1,zonebundle_93.smb,6,6
ABA75DC1,AmmoCrate Chipmonk 10,ammoCrate_chipmonk_10.geo,1,zonebundle_130.smb,12,12
AE17CE86,Native Bath Hutch 01,native_bath_hutch_01.geo,1,zonebundle_93.smb,6,6
B286B642,Smallcrane 03,smallcrane_03.geo,1,zonebundle_244.smb,23,23
C0A1213A,Cooking Cauldron 02,cooking_cauldron_02.geo,1,zonebundle_93.smb,6,6
C175ACA5,House Indoors,house_indoors.geo,1,zonebundle_58.smb,2,2
C850A321,Cargo Ship 01,cargo_ship_01.geo,1,zonebundle_130.smb,12,12
CC07E70A,Waterfall GrottoExit,waterfall_grottoExit.geo,1,zonebundle_301.smb,68,68
CD1ADBD1,Destructible Small Cabin 01,destructible_small_cabin_01.geo,1,zonebundle_40.smb,1,1
D1AA8DA2,Locker 03,locker_03.geo,1,zonebundle_233.smb,19,19
D1D71DBF,Native Work Bench,native_work_bench.geo,1,zonebundle_93.smb,6,6
DDC7882A,Native Door Blue 01,native_door_blue_01.geo,1,zonebundle_58.smb,2,2
E0981729,UnderWaterPlant1 FarAway,underWaterPlant1_farAway.geo,1,zonebundle_270.smb,35,35
E29009E2,Dead Trunk 04,dead_trunk_04.geo,1,zonebundle_260.smb,29,29
E546B863,Destructible Boards 01,destructible_boards_01.geo,1,zonebundle_244.smb,23,23
E5A205D2,Wolvark Tableback 02,wolvark_tableback_02.geo,1,zonebundle_229.smb,18,18
E81223E8,Nonjumpable Crate 01,nonjumpable_crate_01.geo,1,zonebundle_130.smb,12,12
EE164ED2,Goods Box 03,goods_box_03.geo,1,zonebundle_237.smb,20,20
EFB24BB9,Board 01,board_01.geo,1,zonebundle_246.smb,25,25
F8F94213,Fir Tree 02,fir_tree_02.geo,1,zonebundle_93.smb,6,6
FA0F7E52,Dead Trunk 04,dead_trunk_04.geo,1,zonebundle_259.smb,29;47,29;47
FA2D0676,Generator Small 01,generator_small_01.geo,1,zonebundle_237.smb,20,20
