Key,Name,Asset,Count,Bundle,Zones,BakedZones
46D0E645,Wolvark Shelf Units 02,wolvark_shelf_units_02.geo,1,zonebundle_194.smb,28,28
47589E6E,Sign Direction Water 01,sign_direction_water_01.geo,1,zonebundle_87.smb,2,2
4961816E,Horizontal Windmill,horizontal_windmill.geo,1,zonebundle_87.smb,2,2
4B11D7CF,Barrel Explosive,barrel_explosive.geo,1,zonebundle_194.smb,28,28
4B6A7F9C,Reg02 Lev02 Elev,reg02_lev02_elev.geo,1,zonebundle_189.smb,25,25
4D524144,Fortune Teller,fortune_teller.geo,1,zonebundle_101.smb,4,4
4F5E61EF,Destructible Boards 02,destructible_boards_02.geo,1,zonebundle_211.smb,36,36
52278ACC,Wolvark Stool,wolvark_stool.geo,1,zonebundle_194.smb,28,28
528740F3,Wolvark Medfence,wolvark_medfence.geo,1,zonebundle_152.smb,13,13
5290814B,Outlaw Mine Door 01,outlaw_mine_door_01.geo,1,zonebundle_166.smb,17,17
55FC0007,Power Pole With Orange Lights 02,power_pole_with_orange_lights_02.geo,1,zonebundle_219.smb,38,38
57531E6C,Outlaw Mine Door 01,outlaw_mine_door_01.geo,1,zonebundle_145.smb,12,12
5DA9F075,Sign Oldposter 04,sign_oldposter_04.geo,1,zonebundle_87.smb,2,2
5DD611B0,Destructible Crate Apples,destructible_crate_apples.geo,1,zonebundle_194.smb,28,28
5F7E2522,Surge Trigger Final,surge_trigger_final.geo,1,zonebundle_152.smb,13,13
62642210,De Cin Timer,de_cin_timer.geo,1,zonebundle_222.smb,39,39
6597FA56,ChickenTrailer,chickenTrailer.geo,1,zonebundle_87.smb,2,2
66C463E3,Compass Small,compass_small.geo,1,zonebundle_87.smb,2,2
692CE80B,Destructible Crate03,destructible_crate03.geo,1,zonebundle_87.smb,2,2
6ADBC776,Bounty Store Exterior,bounty_store_exterior.geo,1,zonebundle_87.smb,2,2
6BDB5669,Destructible Crate03,destructible_crate03.geo,1,zonebundle_194.smb,28,28
7259E4AE,Junk Box 01,junk_box_01.geo,1,zonebundle_212.smb,37,37
7454CB4E,White Refrigerator 01,white_refrigerator_01.geo,1,zonebundle_101.smb,4,4
746EBF53,Junk Pile 01,junk_pile_01.geo,1,zonebundle_171.smb,21,21
753D11FF,Town Door 02,town_door_02.geo,1,zonebundle_189.smb,25,25
765F609C,Rf Barrel,rf_barrel.geo,1,zonebundle_194.smb,28,28
7998223C,ChickenCab,chickenCab.geo,1,zonebundle_145.smb,12,12
7A65B678,Junk Box 01,junk_box_01.geo,1,zonebundle_157.smb,14,14
7B0C4BD5,De Cin Trans1 1beam03,de_cin_trans1_1beam03.geo,1,zonebundle_222.smb,39,39
7BB5EA8A,Junk Pigbox 02,junk_pigbox_02.geo,1,zonebundle_157.smb,14,14
7C1FBB93,Dead Trunk 01,dead_trunk_01.geo,1,zonebundle_171.smb,21,21
7CCB6A62,BigRedButton Npc,BigRedButton_npc.geo,1,zonebundle_145.smb,12,12
7D5A0488,Junk Pigbox 02,junk_pigbox_02.geo,1,zonebundle_212.smb,37,37
7E4C2486,Wood Cabinet Noglass 02,wood_cabinet_noglass_02.geo,1,zonebundle_96.smb,3,3
7EED10DA,Insulator Stand 02,insulator_stand_02.geo,1,zonebundle_166.smb,17,17
7F264E41,Sewerlamp Hanging 01,sewerlamp_hanging_01.geo,1,zonebundle_195.smb,29,29
80DE4AB3,Beaker Orange 01,beaker_orange_01.geo,1,zonebundle_25.smb,1,1
85A108A6,Outlaw Mine Door 01,outlaw_mine_door_01.geo,1,zonebundle_152.smb,13,13
877261F8,Cin Wagontrain,cin_wagontrain.geo,1,zonebundle_145.smb,12,12
8812317D,,,1,,?,?
88BCCACA,Chicken Scratch,chicken_scratch.geo,1,zonebundle_104.smb,5,5
8A67542C,PumpStation 02,pumpStation_02.geo,1,zonebundle_194.smb,28,28
8AEAC59F,,,1,,?,?
8B5A20C4,Surge Trigger Final,surge_trigger_final.geo,1,zonebundle_87.smb,2,2
8CEDF5EB,White Woodcabinet 02,white_woodcabinet_02.geo,1,zonebundle_101.smb,4,4
8D4F564D,Pipe Walkway 01,pipe_walkway_01.geo,1,zonebundle_244.smb,68;72,68;72
8D8C35E0,Wolvark Shelf Units 03,wolvark_shelf_units_03.geo,1,zonebundle_194.smb,28,28
8E0BA74C,Wolvark Highfence,wolvark_highfence.geo,1,zonebundle_152.smb,13,13
9255543C,Big Explode,big_explode.geo,1,zonebundle_194.smb,28,28
97991296,Locker 06,locker_06.geo,1,zonebundle_96.smb,3,3
9B56E608,Pan 01,pan_01.geo,1,zonebundle_101.smb,4,4
9C451313,Camp Bench 02,camp_bench_02.geo,1,zonebundle_222.smb,39,39
9CC782ED,Junk Reefer 02,junk_reefer_02.geo,1,zonebundle_171.smb,21,21
9D202E19,Billboard 01,billboard_01.geo,1,zonebundle_87.smb,2,2
A10BD100,De MortarCannon,de_mortarCannon.geo,1,zonebundle_222.smb,39,39
A11C9E54,Mattress,mattress.geo,1,zonebundle_104.smb,5,5
A3CB1D69,,,1,,?,?
A6A5F596,Sign Direction Deadhen 01,sign_direction_deadhen_01.geo,1,zonebundle_87.smb,2,2
AA10EA84,Cabinets Low 04,cabinets_low_04.geo,1,zonebundle_101.smb,4,4
AA7BAE91,Destructible Lightbulb,destructible_lightbulb.geo,1,zonebundle_205.smb,32,32
AA9E668A,White Stove 01,white_stove_01.geo,1,zonebundle_101.smb,4,4
AB05816F,Jail 01,jail_01.geo,1,zonebundle_87.smb,2,2
AC6EC2E1,Crane Rock Dropper 01,crane_rock_dropper_01.geo,1,lm_level_01_tgl.smb;zonebundle_194.smb,*,28
ACEDB23A,Dead Chicken 01,dead_chicken_01.geo,1,zonebundle_196.smb,30,30
AE4AD950,Dead Trunk 01,dead_trunk_01.geo,1,zonebundle_157.smb,14,14
B0509870,De Cin Trans1 1beam02,de_cin_trans1_1beam02.geo,1,zonebundle_222.smb,39,39
B090AE23,Power Poll 02,power_poll_02.geo,1,zonebundle_207.smb,33,33
B1F0A5AF,Sign Sale 299,sign_sale_299.geo,1,zonebundle_87.smb,2,2
B40CE977,Metal Sink 01,metal_sink_01.geo,1,zonebundle_101.smb,4,4
B97EA326,Vultures 01,vultures_01.geo,1,zonebundle_166.smb,17,17
BA8C3DBA,Sign Direction Opple 01,sign_direction_opple_01.geo,1,zonebundle_87.smb,2,2
BAFADD8C,Mine Shovel,mine_shovel.geo,1,zonebundle_208.smb,34,34
BB47037D,Small Bridge 01,small_bridge_01.geo,1,zonebundle_242.smb,66,66
BD5DF480,White Woodcabinet Noglass 02,white_woodcabinet_noglass_02.geo,1,zonebundle_101.smb,4,4
C214474A,De Explosive OnlyRumbleAndSound,de_explosive_OnlyRumbleAndSound.geo,1,zonebundle_96.smb,3,3
C241479E,Dynomite 02,dynomite_02.geo,1,zonebundle_194.smb,28,28
C28D3C99,Junk Oven 02,junk_oven_02.geo,1,zonebundle_212.smb,37,37
C6120264,Bounty Store Burned Debris 01,bounty_store_burned_debris_01.geo,1,zonebundle_87.smb,2,2
C6240C83,Burned Building 01,burned_building_01.geo,1,zonebundle_87.smb,2,2
C99BFE9C,Underwear,underwear.geo,1,zonebundle_222.smb,39,39
C9CA1341,Destructible Boards 01,destructible_boards_01.geo,1,zonebundle_211.smb,36,36
CCB99787,Cin Outlaw1 1 Platform,cin_outlaw1_1_platform.geo,1,zonebundle_145.smb,12,12
CF9C40E9,Bounty Store Burned,bounty_store_burned.geo,1,zonebundle_87.smb,2,2
D0BF537B,Tractor Shovel 01,tractor_shovel_01.geo,1,zonebundle_222.smb,39,39
D1F5B811,Cabinetupper 01,cabinetupper_01.geo,1,zonebundle_101.smb,4,4
D29E706C,Generator 01,generator_01.geo,1,zonebundle_87.smb,2,2
D36872A9,Power Pole With Orange Lights 01,power_pole_with_orange_lights_01.geo,1,zonebundle_219.smb,38,38
D4850EE8,Falling Walkway Facility,falling_walkway_facility.geo,1,zonebundle_152.smb,13,13
D49C6607,Barrier Cobbled 02,barrier_cobbled_02.geo,1,zonebundle_196.smb,30,30
D965FDB8,ChickenTrailerDoor AnimObj 01,chickenTrailerDoor_AnimObj_01.geo,1,zonebundle_87.smb,2,2
DA8FCE7B,Metal Sink 02,metal_sink_02.geo,1,zonebundle_219.smb,38,38
DB420799,Wheelbarrel 02,wheelbarrel_02.geo,1,zonebundle_211.smb,36,36
DD3219BD,Junk Box 01,junk_box_01.geo,1,zonebundle_171.smb,21,21
DE8F6096,Junk Reefer 02,junk_reefer_02.geo,1,zonebundle_157.smb,14,14
DEEA8BE3,Falling Support 01,falling_support_01.geo,1,zonebundle_152.smb,13,13
E0256BE7,Potbellystove 01,potbellystove_01.geo,1,zonebundle_96.smb,3,3
E0C67B33,StrawStrand,strawStrand.geo,1,zonebundle_219.smb,38,38
E137E3AB,Sign Oldposter 09,sign_oldposter_09.geo,1,zonebundle_87.smb,2,2
E36F38FE,,,1,,?,?
E3A5B27F,Door Backing,door_backing.geo,1,zonebundle_205.smb,32,32
E70556E6,Monitor 03,monitor_03.geo,1,zonebundle_104.smb,5,5
EE329338,Mine Cart Elevator 01,mine_cart_elevator_01.geo,1,zonebundle_207.smb,33,33
EF4A9261,Junk Pile 01,junk_pile_01.geo,1,zonebundle_157.smb,14,14
F0C53330,Town Door 02,town_door_02.geo,1,zonebundle_205.smb,32,32
F23D8418,Generalstore 01,generalstore_01.geo,1,zonebundle_87.smb,2,2
F2C0B9E0,White Refrigerator 02,white_refrigerator_02.geo,1,zonebundle_101.smb,4,4
F319D2E9,Mine Shovel,mine_shovel.geo,1,zonebundle_145.smb,12,12
F3FE14B3,Sign Waterfacility,sign_waterfacility.geo,1,zonebundle_86.smb,2;46,2;46
F6747050,Destructible Small Platform 01,destructible_small_platform_01.geo,1,zonebundle_194.smb,28,28
F8D85628,Wood Cabinet Noglass 01,wood_cabinet_noglass_01.geo,1,zonebundle_96.smb,3,3
FEF3DE60,Hanging Worklight 01,hanging_worklight_01.geo,1,zonebundle_181.smb,24,24
